language	number	form	predicted	accuracy
Apatani	67	aliaŋhɘelakənoi	67	1
Apatani	68	aliaŋhɘelapiɲɪ	68	1
Apatani	69	aliaŋhɘelakuai	69	1
Apatani	70	kənukʰəŋi	70	1
Apatani	71	kənukʰəŋilaaku	71	1
Apatani	72	kənukʰəŋilaani	72	1
Apatani	73	kənukʰəŋilahiŋɪ	73	1
Apatani	74	kənukʰəŋilapɘlɪ	74	1
Apatani	75	kənukʰəŋilajaŋoi	75	1
Apatani	76	kənukʰəŋilaχɘɪ	76	1
Apatani	77	kənukʰəŋilakənoi	77	1
Apatani	78	kənukʰəŋilapiɲɪ	78	1
Apatani	79	kənukʰəŋilakuai	79	1
Apatani	80	pinhəŋɪ	80	1
Apatani	81	pinhəŋɪlaaku	81	1
Apatani	82	pinhəŋɪlaani	82	1
Apatani	83	pinhəŋɪlahiŋɪ	83	1
Apatani	84	pinhəŋɪlapɘlɪ	84	1
Apatani	85	pinhəŋɪlajaŋoi	85	1
Apatani	86	pinhəŋɪlaχɘɪ	86	1
Apatani	87	pinhəŋɪlakənoi	87	1
Apatani	88	pinhəŋɪlapiɲɪ	88	1
Apatani	89	pinhəŋɪlakuai	89	1
Apatani	90	kuakʰəŋɪ	90	1
Apatani	91	kuakʰəŋɪlaaku	91	1
Apatani	92	kuakʰəŋilaani	92	1
Apatani	93	kuakʰəŋilahiŋɪ	93	1
Apatani	94	kuakʰəŋilapɘlɪ	94	1
Apatani	95	kuakʰəŋilajaŋoi	95	1
Apatani	96	kuajʰəŋilaχɘɪ	96	1
Apatani	97	kuakʰəŋilakənoi	97	1
Apatani	98	kuakʰəŋilapiɲɪ	98	1
Apatani	99	kuakʰəŋilakuai	99	1
Assamese	01	ɛk	01	1
Assamese	02	duɪ	00	0
Assamese	03	tɪnɪ	03	1
Assamese	04	sɑ:rɪ	16	0
Assamese	05	pɑ:s	00	0
Assamese	06	sɒɪ	06	1
Assamese	07	hɑ:tʰ	57	0
Assamese	08	ɑ:ʈʰ	08	1
Assamese	09	nɒ	00	0
Assamese	10	dɒh	00	0
Assamese	11	ɛɡʰɑ:rɒ	12	0
Assamese	12	bɑ:rɒ	12	1
Assamese	13	ʈɛrɒ	13	1
Assamese	14	soɪdʰɒ	04	0
Assamese	15	pondʰɒrɒ	15	1
Assamese	16	hollɒ	00	0
Assamese	17	hotɒrɒ	10	0
Assamese	18	oʈʰɒrɒ	15	0
Assamese	19	unnoɪs	29	0
Assamese	20	bɪs	22	0
Assamese	21	ɛkuɪs	21	1
Assamese	22	bɑ:ɪs	22	1
Assamese	23	ʈɛɪs	20	0
Assamese	24	sobbɪs	24	1
Assamese	25	posɪs	25	1
Assamese	26	sɑ:bbɪs	20	0
Assamese	27	hɑ:ttɑɪs	27	1
Assamese	28	ɑ:ʈʰɑɪs	28	1
Assamese	29	untrɪs	39	0
Assamese	30	trɪs	32	0
Assamese	31	ɛktrɪs	31	1
Assamese	32	bɒtrɪs	30	0
Assamese	33	tɛtrɪs	30	0
Assamese	34	soutrɪs	34	1
Assamese	35	poɪntrɪs	35	1
Assamese	36	sɒɪntrɪs	36	1
Assamese	37	hɑ:ttrɪs	37	1
Assamese	38	ɑ:tʰtrɪs	38	1
Assamese	39	unsɒllɪs	49	0
Assamese	40	sɒllɪs	46	0
Assamese	41	ɛksɒllɪs	41	1
Assamese	42	bɪɒllɪs	40	0
Assamese	43	tɪɒllɪs	42	0
Assamese	44	sosɒllɪs	44	1
Assamese	45	pɒɪllɪs	40	0
Assamese	46	sɒɪnsɒllɪs	46	1
Assamese	47	hɑ:tsɑllɪs	47	1
Assamese	48	ɑ:tʰsɑllɪs	48	1
Assamese	49	unɒpɒnsɑ:s	50	0
Assamese	50	pɒnsɑ:s	45	0
Assamese	51	ɛkɑ:on	51	1
Assamese	52	bɑ:on	52	1
Assamese	53	tɛon	53	1
Assamese	54	soon	54	1
Assamese	55	pospɒn	55	1
Assamese	56	sɑ:ppɒn	50	0
Assamese	57	hɑ:ttɑ:pɒn	57	1
Assamese	58	ɑ:tʰɑ:ppɒn	58	1
Assamese	59	unsɑ:tti	69	0
Assamese	60	sɑ:ttʰɪ	67	0
Assamese	61	ɛksɑ:ttʰɪ	60	0
Assamese	62	bɑ:kʰotʈʰɪ	62	1
Assamese	63	tɛkʰotʈʰɪ	63	1
Assamese	64	sokʰɒsʈʰɪ	64	1
Assamese	65	pɒɪnsɒtʈʰɪ	66	0
Assamese	66	spɪnsɒtʈʰɪ	65	0
Assamese	67	sɑ:tsɒtʈʰɪ	66	0
Assamese	68	ɑ:ʈʰsɒtʈʰɪ	68	1
Assamese	69	unohottʊr	79	0
Assamese	70	hottʊr	77	0
Assamese	71	ɛkhottʊr	71	1
Assamese	72	bɑ:kʰottʊr	72	1
Assamese	73	tɛkʰottʊr	73	1
Assamese	74	sokʰottʊr	76	0
Assamese	75	pokʰottʊr	76	0
Assamese	76	sokʰottʊr	74	0
Assamese	77	hottottʊr	70	0
Assamese	78	oʈʰottʊr	70	0
Assamese	79	unɑ:sɪ	89	0
Assamese	80	ɑ:sɪ	88	0
Assamese	81	ɛkɑ:sɪ	81	1
Assamese	82	bɪrɑ:sɪ	82	1
Assamese	83	tɪrɑ:sɪ	83	1
Assamese	84	sorɑ:sɪ	84	1
Assamese	85	pɒsɑ:sɪ	85	1
Assamese	86	sɪɑ:sɪ	86	1
Assamese	87	hɑ:tɑ:sɪ	87	1
Assamese	88	ɑ:ʈʰɑ:sɪ	88	1
Assamese	89	unnɑ:nnnbboɪ	99	0
Assamese	90	nobboɪ	96	0
Assamese	91	ɛkɑ:nnoboɪ	91	1
Assamese	92	bɪrɑ:nnobboɪ	92	1
Assamese	93	tɪrɑ:nnobboɪ	93	1
Assamese	94	sorɑ:nnobboɪ	94	1
Assamese	95	pɒsɑ:nnobboɪ	95	1
Assamese	96	sɪɑ:nnobboɪ	96	1
Assamese	97	sɑ:ttɑ:nnoboɪ	99	0
Assamese	98	ɑ:ʈʰɑ:nnobboɪ	98	1
Assamese	99	nɪrɑ:nnoboɪ	92	0
Athpariya	01	ʈʰik	11	0
Athpariya	02	ippok	22	0
Athpariya	03	sumbok	33	0
Athpariya	04	ʈembok	44	0
Athpariya	05	lembok	55	0
Athpariya	06	ŋa	66	0
Athpariya	07	si	77	0
Athpariya	08	saŋ	88	0
Athpariya	09	jaŋ	99	0
Athpariya	10	ʈʰimek	10	1
Athpariya	11	ʈʰikʈʰik	11	1
Athpariya	12	ʈʰikippok	12	1
Athpariya	13	ʈʰiksumbok	13	1
Athpariya	14	ʈʰikʈembok	14	1
Athpariya	15	ʈʰiklembok	15	1
Athpariya	16	ʈʰikŋa	16	1
Athpariya	17	ʈʰiksi	17	1
Athpariya	18	ʈʰiksaŋ	18	1
Athpariya	19	ʈʰikjaŋ	19	1
Athpariya	20	ipmek	20	1
Athpariya	21	ipʈhik	21	1
Athpariya	22	ipippok	02	0
Athpariya	23	ipsumbok	23	1
Athpariya	24	ipʈembok	24	1
Athpariya	25	iplembok	25	1
Athpariya	26	ipŋa	26	1
Athpariya	27	ipsi	27	1
Athpariya	28	ipsaŋ	28	1
Athpariya	29	ipjaŋ	29	1
Athpariya	30	summek	30	1
Athpariya	31	sumʈʰik	31	1
Athpariya	32	sumippok	32	1
Athpariya	33	sumsumbok	33	1
Athpariya	34	sumʈembok	34	1
Athpariya	35	sumlembok	35	1
Athpariya	36	sumŋa	36	1
Athpariya	37	sumsi	37	1
Athpariya	38	sumsaŋ	38	1
Athpariya	39	sumjaŋ	39	1
Athpariya	40	ʈemmek	40	1
Athpariya	41	ʈemʈʰik	41	1
Athpariya	42	ʈemippok	42	1
Athpariya	43	ʈemsumbok	43	1
Athpariya	44	ʈemʈembok	44	1
Athpariya	45	ʈemlembok	45	1
Athpariya	46	ʈemŋa	46	1
Athpariya	47	ʈemsi	47	1
Athpariya	48	ʈemsaŋ	48	1
Athpariya	49	ʈemjaŋ	49	1
Athpariya	50	lemmek	50	1
Athpariya	51	lemʈʰik	51	1
Athpariya	52	lemippok	52	1
Athpariya	53	lemsumbok	53	1
Athpariya	54	lemʈembok	54	1
Athpariya	55	lemlembok	55	1
Athpariya	56	lemŋa	56	1
Athpariya	57	lemsi	57	1
Athpariya	58	lemsaŋ	58	1
Athpariya	59	lemjaŋ	59	1
Athpariya	60	ŋamek	60	1
Athpariya	61	ŋaʈʰik	61	1
Athpariya	62	ŋaippok	62	1
Athpariya	63	ŋasumbok	63	1
Athpariya	64	ŋaʈembok	64	1
Athpariya	65	ŋalembok	65	1
Athpariya	66	ŋaŋa	66	1
Athpariya	67	ŋasi	67	1
Athpariya	68	ŋasaŋ	68	1
Athpariya	69	ŋajaŋ	69	1
Athpariya	70	simek	70	1
Athpariya	71	siʈʰik	71	1
Athpariya	72	siippok	72	1
Athpariya	73	sisumbok	73	1
Athpariya	74	siʈembok	74	1
Athpariya	75	silembok	75	1
Athpariya	76	siŋa	76	1
Athpariya	77	sisi	77	1
Athpariya	78	sisaŋ	78	1
Athpariya	79	sijaŋ	79	1
Athpariya	80	saŋmek	80	1
Athpariya	81	saŋʈʰik	81	1
Athpariya	82	saŋippok	82	1
Athpariya	83	saŋsumbok	83	1
Athpariya	84	saŋʈembok	84	1
Athpariya	85	saŋlembok	85	1
Athpariya	86	saŋŋa	86	1
Athpariya	87	saŋsi	87	1
Athpariya	88	saŋsaŋ	88	1
Athpariya	89	saŋjaŋ	89	1
Athpariya	90	jaŋmek	90	1
Athpariya	91	jaŋʈʰik	91	1
Athpariya	92	jaŋippok	92	1
Athpariya	93	jaŋsumbok	93	1
Athpariya	94	jaŋʈembok	94	1
Athpariya	95	jaŋlembok	95	1
Athpariya	96	jaŋŋa	96	1
Athpariya	97	jaŋsi	97	1
Athpariya	98	jaŋsaŋ	98	1
Athpariya	99	jaŋjaŋ	99	1
Badaga	01	ondu	11	0
Badaga	02	erəɖu	12	0
Badaga	03	mu:ru	03	1
Badaga	04	nɑ:ku	14	0
Badaga	05	əidu	05	1
Badaga	06	ɑ:ru	06	1
Badaga	07	i:ju	07	1
Badaga	08	eʈʈʊ	08	1
Badaga	09	ombəttu	19	0
Badaga	10	ɑttu	00	0
Badaga	11	ənondu	01	0
Badaga	12	ənerəɖu	02	0
Badaga	13	ədimu:ru	13	1
Badaga	14	ədinɑ:ku	14	1
Badaga	15	ədnəidu	15	1
Badaga	16	ədnɑ:ru	16	1
Badaga	17	ədəri:ju	17	1
Badaga	18	ədəreʈʈu	10	0
Badaga	19	ətombəttu	99	0
Badaga	20	ippətu	20	1
Badaga	21	ippətɪondu	21	1
Badaga	22	ippətɪerəɖu	22	1
Badaga	23	ippətɪmu:ru	23	1
Badaga	24	ippətɪnɑ:ku	24	1
Badaga	25	ippətɪəidu	25	1
Badaga	26	ippətɪɑ:ru	26	1
Badaga	27	ippətɪi:ju	27	1
Badaga	28	ippətɪeʈʈʊ	28	1
Badaga	29	ippətɪombəttu	29	1
Badaga	30	muət	30	1
Badaga	31	muəttɪondu	31	1
Badaga	32	muəttɪerəɖu	32	1
Badaga	33	muəttɪmu:ru	33	1
Badaga	34	muəttɪnɑ:ku	34	1
Badaga	35	muəttɪəidu	35	1
Badaga	36	muəttɪɑ:ru	36	1
Badaga	37	muəttɪi:ju	37	1
Badaga	38	muəttɪeʈʈʊ	38	1
Badaga	39	muəttɪombəttu	39	1
Badaga	40	nələʋət	40	1
Badaga	41	nələʋəttɪondu	41	1
Badaga	42	nələʋəttɪerəɖu	42	1
Badaga	43	nələʋəttɪmu:ru	43	1
Badaga	44	nələʋəttɪnɑ:ku	44	1
Badaga	45	nələʋəttɪəidu	45	1
Badaga	46	nələʋəttɪɑ:ru	46	1
Badaga	47	nələʋəttɪi:ju	47	1
Badaga	48	nələʋəttɪeʈʈʊ	48	1
Badaga	49	nələʋəttɪombəttu	49	1
Badaga	50	əɪʋettu	10	0
Badaga	51	əɪʋəttɪondu	51	1
Badaga	52	əɪʋəttɪerəɖu	52	1
Badaga	53	əɪʋəttɪmu:ru	53	1
Badaga	54	əɪʋəttɪnɑ:ku	54	1
Badaga	55	əɪʋəttɪəidu	55	1
Badaga	56	əɪʋəttɪɑ:ru	56	1
Badaga	57	əɪʋəttɪi:ju	57	1
Badaga	58	əɪʋəttɪeʈʈʊ	58	1
Badaga	59	əɪʋəttɪombəttu	59	1
Badaga	60	ərɑʋəttuərɑʋəttu	60	1
Badaga	61	ərɑʋəttɪondu	61	1
Badaga	62	ərɑʋəttɪerəɖu	62	1
Badaga	63	ərɑʋəttɪmu:ru	63	1
Badaga	64	ərɑʋəttɪnɑ:ku	64	1
Badaga	65	ərɑʋəttɪəidu	65	1
Badaga	66	ərɑʋəttɪɑ:ru	66	1
Badaga	67	ərɑʋəttɪi:ju	67	1
Badaga	68	ərɑʋəttɪeʈʈʊ	68	1
Badaga	69	ərɑʋəttɪombəttu	69	1
Badaga	70	ijubəttɪ	78	0
Badaga	71	ijubəttɪondu	71	1
Badaga	72	ijubəttɪerəɖu	72	1
Badaga	73	ijubəttɪmu:ru	73	1
Badaga	74	ijubəttɪnɑ:ku	74	1
Badaga	75	ijubəttɪəidu	75	1
Badaga	76	ijubəttɪɑ:ru	76	1
Badaga	77	ijubəttɪi:ju	77	1
Badaga	78	ijubəttɪeʈʈʊ	78	1
Badaga	79	ijubəttɪombəttu	79	1
Badaga	80	embəttu	89	0
Badaga	81	embəttɪondu	81	1
Badaga	82	embəttɪerəɖu	82	1
Badaga	83	embəttɪmu:ru	83	1
Badaga	84	embəttɪnɑ:ku	84	1
Badaga	85	embəttɪəidu	85	1
Badaga	86	embəttɪɑ:ru	86	1
Badaga	87	embəttɪi:ju	87	1
Badaga	88	embəttɪeʈʈʊ	88	1
Badaga	89	embəttɪombəttu	89	1
Badaga	90	tombətu	99	0
Badaga	91	tombəttɪondu	91	1
Badaga	92	tombəttɪerəɖu	92	1
Badaga	93	tombəttɪmu:ru	93	1
Badaga	94	tombəttɪnɑ:ku	94	1
Badaga	95	tombəttɪəidu	95	1
Badaga	96	tombəttɪɑ:ru	96	1
Badaga	97	tombəttɪi:ju	97	1
Badaga	98	tombəttɪeʈʈʊ	98	1
Badaga	99	tombəttɪombəttu	99	1
Bajjika	01	ek	01	1
Bajjika	02	du	00	0
Bajjika	03	tin	00	0
Bajjika	04	cɑr	00	0
Bajjika	05	pɑ̃c	00	0
Bajjika	06	cʰɔ	06	1
Bajjika	07	sɑt	00	0
Bajjika	08	ɑʈʰ	60	0
Bajjika	09	nɔ	00	0
Bajjika	10	dəs	00	0
Bajjika	11	eɡɑrɑ	12	0
Bajjika	12	bɑrɑ	12	1
Bajjika	13	terɑ	13	1
Bajjika	14	coudɑ	04	0
Bajjika	15	pəndrɑ	15	1
Bajjika	16	solɑ	00	0
Bajjika	17	sətrɑ	17	1
Bajjika	18	əʈʰɑrɑ	18	1
Bajjika	19	unəis	29	0
Bajjika	20	bis	22	0
Bajjika	21	ekəis	21	1
Bajjika	22	bɑis	22	1
Bajjika	23	teis	23	1
Bajjika	24	coubis	24	1
Bajjika	25	pəcis	25	1
Bajjika	26	cʰəbbis	26	1
Bajjika	27	sətɑis	27	1
Bajjika	28	əʈʰɑis	28	1
Bajjika	29	untis	39	0
Bajjika	30	tis	33	0
Bajjika	31	ektis	31	1
Bajjika	32	bəttis	30	0
Bajjika	33	tettis	33	1
Bajjika	34	cõtis	30	0
Bajjika	35	pɛ̃tis	30	0
Bajjika	36	cʰəttis	36	1
Bajjika	37	sɛtis	30	0
Bajjika	38	əɽtis	30	0
Bajjika	39	uncɑlis	49	0
Bajjika	40	cɑlis	44	0
Bajjika	41	ektɑlis	41	1
Bajjika	42	bejɑlis	40	0
Bajjika	43	tetɑlis	43	1
Bajjika	44	cɔʋɑlis	44	1
Bajjika	45	pɛtɑlis	47	0
Bajjika	46	cʰejɑlis	46	1
Bajjika	47	sɛtɑlis	45	0
Bajjika	48	əɽtɑlis	48	1
Bajjika	49	uncɑs	59	0
Bajjika	50	pəcɑs	45	0
Bajjika	51	ekɑʋən	51	1
Bajjika	52	bɑʋən	52	1
Bajjika	53	tirpən	53	1
Bajjika	54	couən	54	1
Bajjika	55	pəcpən	55	1
Bajjika	56	cʰəppən	56	1
Bajjika	57	səntɑʋən	57	1
Bajjika	58	ənʈʰɑʋən	58	1
Bajjika	59	unsəʈʰ	69	0
Bajjika	60	sɑʈʰ	08	0
Bajjika	61	eksəʈʰ	61	1
Bajjika	62	bɑsəʈʰ	68	0
Bajjika	63	tirsəʈʰ	68	0
Bajjika	64	cɔsəʈʰ	68	0
Bajjika	65	pɛsəʈʰ	68	0
Bajjika	66	cʰijɑsəʈʰ	66	1
Bajjika	67	sərsəʈʰ	68	0
Bajjika	68	ərsəʈʰ	67	0
Bajjika	69	unhəttər	79	0
Bajjika	70	səttər	77	0
Bajjika	71	ekhəttər	71	1
Bajjika	72	bəhəttər	70	0
Bajjika	73	tehəttər	73	1
Bajjika	74	cɔhəttər	74	1
Bajjika	75	pəcʰəttər	70	0
Bajjika	76	cʰihəttər	76	1
Bajjika	77	səttətər	70	0
Bajjika	78	əʈʰəttər	78	1
Bajjika	79	unɑsi	89	0
Bajjika	80	əssi	89	0
Bajjika	81	ekɑsi	81	1
Bajjika	82	berɑsi	83	0
Bajjika	83	terɑsi	83	1
Bajjika	84	cɔrɑsi	84	1
Bajjika	85	pəcɑsi	80	0
Bajjika	86	cʰejɑsi	86	1
Bajjika	87	sətɑsi	87	1
Bajjika	88	əʈʰɑsi	88	1
Bajjika	89	noʋɑsi	82	0
Bajjika	90	nəbbe	00	0
Bajjika	91	ekɑnʋe	91	1
Bajjika	92	birɑnʋe	93	0
Bajjika	93	tirɑnʋe	92	0
Bajjika	94	cɔrɑnʋe	94	1
Bajjika	95	pəncɑnʋe	95	1
Bajjika	96	cʰijɑnʋe	96	1
Bajjika	97	səntɑnʋe	97	1
Bajjika	98	ənʈʰɑnʋe	98	1
Bajjika	99	ninɑnʋe	92	0
Balti	01	tʃik	11	0
Balti	02	ɲis	02	1
Balti	03	sum	03	1
Balti	04	ʒi	04	1
Balti	05	Ga	05	1
Balti	06	truk	06	1
Balti	07	rdun	07	1
Balti	08	rgʲat	08	1
Balti	09	rgu	09	1
Balti	10	rtʃu	10	1
Balti	11	tʃurtʃik	11	1
Balti	12	tʃoŋes	12	1
Balti	13	tʃuksum	13	1
Balti	14	tʃupʒi	14	1
Balti	15	tʃoGa	15	1
Balti	16	tʃuruk	16	1
Balti	17	tʃubdun	17	1
Balti	18	tʃobgʲat	18	1
Balti	19	tʃurgu	19	1
Balti	20	ɲiʃu	00	0
Balti	21	ɲiʃurtsaktʃik	21	1
Balti	22	ɲiʃurtsakɲis	22	1
Balti	23	ɲiʃurtsaksum	23	1
Balti	24	ɲiʃurtsapʒi	24	1
Balti	25	ɲiʃurtsaGa	25	1
Balti	26	ɲiʃurtsatruk	26	1
Balti	27	ɲiʃurtsabdun	27	1
Balti	28	ɲiʃurtsabgʲat	28	1
Balti	29	ɲiʃurtsabgu	29	1
Balti	30	sumtʃu	10	0
Balti	31	ɲiʃuanatʃurtʃik	31	1
Balti	32	ɲiʃuanatʃoŋes	32	1
Balti	33	ɲiʃuanatʃuksum	33	1
Balti	34	ɲiʃuanatʃupʒi	34	1
Balti	35	ɲiʃuanatʃoGa	35	1
Balti	36	ɲiʃuanatʃuruk	36	1
Balti	37	ɲiʃuanatʃubdun	37	1
Balti	38	ɲiʃuanatʃobgʲat	38	1
Balti	39	ɲiʃuanatʃurgu	39	1
Balti	40	ɲiʃuɲis	42	0
Balti	41	ɲiʃuɲisnatʃik	41	1
Balti	42	ɲiʃuɲisnaɲis	42	1
Balti	43	ɲiʃuɲisnaʃum	40	0
Balti	44	ɲiʃuɲisnaʒi	44	1
Balti	45	ɲiʃuɲisnaGa	45	1
Balti	46	ɲiʃuɲisnatruk	46	1
Balti	47	ɲiʃuɲisnardun	47	1
Balti	48	ɲiʃuɲisnargʲat	48	1
Balti	49	ɲiʃuɲisnargu	49	1
Balti	50	Gaprtʃu	50	1
Balti	51	Gaprtʃunatʃik	51	1
Balti	52	Gaprtʃunaɲis	52	1
Balti	53	Gaprtʃunasum	53	1
Balti	54	Gaprtʃunaʒi	54	1
Balti	55	GaprtʃunaGa	55	1
Balti	56	Gaprtʃunatruk	56	1
Balti	57	Gaprtʃunardun	57	1
Balti	58	Gaprtʃunargʲat	58	1
Balti	59	Gaprtʃunargu	59	1
Balti	60	ɲiʃusum	63	0
Balti	61	ɲiʃusumnatʃik	71	0
Balti	62	ɲiʃusumnaɲis	62	1
Balti	63	ɲiʃusumnasum	63	1
Balti	64	ɲiʃusumnaʒi	64	1
Balti	65	ɲiʃusumnaGa	65	1
Balti	66	ɲiʃusumnatruk	66	1
Balti	67	ɲiʃusumnardun	67	1
Balti	68	ɲiʃusumnargʲat	68	1
Balti	69	ɲiʃusumnargu	69	1
Balti	70	ɲiʃusumnartʃu	60	0
Balti	71	ɲiʃusumnatʃurtʃik	71	1
Balti	72	ɲiʃusumnatʃoŋes	72	1
Balti	73	ɲiʃusumnatʃuksum	73	1
Balti	74	ɲiʃusumnatʃupʒi	74	1
Balti	75	ɲiʃusumnatʃoGa	75	1
Balti	76	ɲiʃusumnatʃuruk	76	1
Balti	77	ɲiʃusumnatʃubdun	77	1
Balti	78	ɲiʃusumnatʃobgʲat	78	1
Balti	79	ɲiʃusumnatʃurgu	79	1
Balti	80	ɲiʃuʒi	84	0
Balti	81	ɲiʃuʒinatʃik	91	0
Balti	82	ɲiʃuʒinaɲis	82	1
Balti	83	ɲiʃuʒinasum	83	1
Balti	84	ɲiʃuʒinaʒi	84	1
Balti	85	ɲiʃuʒinaGa	85	1
Balti	86	ɲiʃuʒinatruk	86	1
Balti	87	ɲiʃuʒinardun	87	1
Balti	88	ɲiʃuʒinargʲat	88	1
Balti	89	ɲiʃuʒinargu	89	1
Balti	90	ɲiʃuʒinartʃu	80	0
Balti	91	ɲiʃuʒinatʃurtʃik	91	1
Balti	92	ɲiʃuʒinatʃoŋeʃ	92	1
Balti	93	ɲiʃuʒinatʃuksum	93	1
Balti	94	ɲiʃuʒinatʃupʒi	94	1
Balti	95	ɲiʃuʒinatʃoGa	95	1
Balti	96	ɲiʃuʒinatʃuruk	96	1
Balti	97	ɲiʃuʒinatʃubdun	97	1
Balti	98	ɲiʃuʒinatʃobgʲat	98	1
Balti	99	ɲiʃuʒinatʃurgu	99	1
Bantawa	01	ɘk	01	1
Bantawa	02	hwa	02	1
Bantawa	03	sum	33	0
Bantawa	04	pʰek	44	0
Bantawa	05	tsʰuk	55	0
Bantawa	06	tuk	66	0
Bantawa	07	sek	77	0
Bantawa	08	rek	88	0
Bantawa	09	nek	99	0
Bantawa	10	pʌu	10	1
Bantawa	11	pʌɘk	11	1
Bantawa	12	pʌhwa	12	1
Bantawa	13	pʌsum	13	1
Bantawa	14	pʌpʰek	14	1
Bantawa	15	pʌtsʰuk	15	1
Bantawa	16	pʌtuk	16	1
Bantawa	17	pʌsek	17	1
Bantawa	18	pʌrek	18	1
Bantawa	19	pʌnek	19	1
Bantawa	20	hʌpʌu	20	1
Bantawa	21	hʌpɘk	21	1
Bantawa	22	hʌphwa	22	1
Bantawa	23	hʌpsum	23	1
Bantawa	24	hʌppʰek	24	1
Bantawa	25	hʌptsʰuk	25	1
Bantawa	26	hʌptuk	26	1
Bantawa	27	hʌpsek	27	1
Bantawa	28	hʌprek	28	1
Bantawa	29	hʌpnek	29	1
Bantawa	30	supʌu	30	1
Bantawa	31	supɘk	31	1
Bantawa	32	suphwa	32	1
Bantawa	33	supsum	33	1
Bantawa	34	suppʰek	34	1
Bantawa	35	suptsʰuk	35	1
Bantawa	36	suptuk	36	1
Bantawa	37	supsek	37	1
Bantawa	38	suprek	38	1
Bantawa	39	supnek	39	1
Bantawa	40	pʰepʌu	40	1
Bantawa	41	pʰepɘk	41	1
Bantawa	42	pʰephwa	42	1
Bantawa	43	pʰepsum	43	1
Bantawa	44	pʰeppʰek	44	1
Bantawa	45	pʰeptsʰuk	45	1
Bantawa	46	pʰeptuk	46	1
Bantawa	47	pʰepsek	47	1
Bantawa	48	pʰeprek	48	1
Bantawa	49	pʰepnek	49	1
Bantawa	50	tsʰupʌu	50	1
Bantawa	51	tsʰupɘk	51	1
Bantawa	52	tsʰuphwa	52	1
Bantawa	53	tsʰupsum	53	1
Bantawa	54	tsʰuppʰek	54	1
Bantawa	55	tsʰuptsʰuk	55	1
Bantawa	56	tsʰuptuk	56	1
Bantawa	57	tsʰupsek	57	1
Bantawa	58	tsʰuprek	58	1
Bantawa	59	tsʰupnek	59	1
Bantawa	60	tupʌu	60	1
Bantawa	61	tupɘk	61	1
Bantawa	62	tuphwa	62	1
Bantawa	63	tupsum	63	1
Bantawa	64	tuppʰek	64	1
Bantawa	65	tuptsʰuk	65	1
Bantawa	66	tuptuk	66	1
Bantawa	67	tupsek	67	1
Bantawa	68	tuprek	68	1
Bantawa	69	tupnek	69	1
Bantawa	70	sepʌu	70	1
Bantawa	71	sepɘk	71	1
Bantawa	72	sephwa	72	1
Bantawa	73	sepsum	73	1
Bantawa	74	seppʰek	74	1
Bantawa	75	septsʰuk	75	1
Bantawa	76	septuk	76	1
Bantawa	77	sepsek	77	1
Bantawa	78	seprek	78	1
Bantawa	79	sepnek	79	1
Bantawa	80	repʌu	80	1
Bantawa	81	repɘk	81	1
Bantawa	82	rephwa	82	1
Bantawa	83	repsum	83	1
Bantawa	84	reppʰek	84	1
Bantawa	85	reptsʰuk	85	1
Bantawa	86	reptuk	86	1
Bantawa	87	repsek	87	1
Bantawa	88	reprek	88	1
Bantawa	89	repnek	89	1
Bantawa	90	nepʌu	90	1
Bantawa	91	nepɘk	91	1
Bantawa	92	nephwa	92	1
Bantawa	93	nepsum	93	1
Bantawa	94	neppʰek	94	1
Bantawa	95	neptsʰuk	95	1
Bantawa	96	neptuk	96	1
Bantawa	97	nepsek	97	1
Bantawa	98	neprek	98	1
Bantawa	99	nepnek	99	1
Bayung	01	kʌŋ	01	1
Bayung	02	niksi	02	1
Bayung	03	sam	33	0
Bayung	04	ljam	04	1
Bayung	05	ŋo	50	0
Bayung	06	rukwa	66	0
Bayung	07	tsanni	77	0
Bayung	08	ja	88	0
Bayung	09	gʰu	09	1
Bayung	10	kʌdem	15	0
Bayung	11	kʌdemkʌŋ	11	1
Bayung	12	kʌdemniksi	12	1
Bayung	13	kʌdemsam	13	1
Bayung	14	kʌdemljam	14	1
Bayung	15	kʌdemŋʌ	15	1
Bayung	16	kʌdemrukwa	16	1
Bayung	17	kʌdemtsanni	17	1
Bayung	18	kʌdemja	18	1
Bayung	19	kʌdemgʰu	19	1
Bayung	20	asim	25	0
Bayung	21	asimkʌŋ	21	1
Bayung	22	asimniksi	22	1
Bayung	23	asimsam	23	1
Bayung	24	asimljam	24	1
Bayung	25	asimŋʌ	25	1
Bayung	26	asimrukwa	26	1
Bayung	27	asimtsanni	27	1
Bayung	28	asimja	28	1
Bayung	29	asimgʰu	29	1
Bayung	30	sak	30	1
Bayung	31	sakkʌŋ	31	1
Bayung	32	sakniksi	32	1
Bayung	33	saksam	33	1
Bayung	34	sakljam	34	1
Bayung	35	sakŋʌ	35	1
Bayung	36	sakrukwa	36	1
Bayung	37	saktsanni	37	1
Bayung	38	sakja	38	1
Bayung	39	sakgʰu	39	1
Bayung	40	leka	40	1
Bayung	41	lekkʌŋ	41	1
Bayung	42	lekniksi	42	1
Bayung	43	leksam	43	1
Bayung	44	lekljam	44	1
Bayung	45	lekŋʌ	45	1
Bayung	46	lekrukwa	46	1
Bayung	47	lektsanni	47	1
Bayung	48	lekja	48	1
Bayung	49	lekgʰu	49	1
Bayung	50	ŋʌka	00	0
