language	number	form	predicted	accuracy
awa	35	पैंतीस	35	1
awa	36	छत्तीस	32	0
awa	37	सैंतीस	37	1
awa	38	अड़तीस	38	1
awa	39	उनतालीस	49	0
awa	40	चालीस	44	0
awa	41	इकतालीस	41	1
awa	42	बयालीस	40	0
awa	43	तैंतालीस	47	0
awa	44	चवालीस	40	0
awa	45	पैंतालिस	05	0
awa	46	छियालीस	46	1
awa	47	सैंतालीस	43	0
awa	48	अड़तालीस	48	1
awa	49	उनचास	59	0
awa	50	पचास	05	0
awa	51	इक्यावन	51	1
awa	52	बावन	52	1
awa	53	तिरपन	53	1
awa	54	चौवन	54	1
awa	55	पचपन	55	1
awa	56	छप्पन	50	0
awa	57	सतावन	57	1
awa	58	अठ्ठावन	58	1
awa	59	उनसठ	69	0
awa	60	साठ	07	0
awa	61	इकसठ	61	1
awa	62	बासठ	62	1
awa	63	तिरसठ	63	1
awa	64	चौंसठ	64	1
awa	65	पैंसठ	65	1
awa	66	छियासठ	66	1
awa	67	सड़सठ	68	0
awa	68	अड़सठ	67	0
awa	69	उनहत्तर	79	0
awa	70	सत्तर	77	0
awa	71	इकहत्तर	71	1
awa	72	बहत्तर	76	0
awa	73	तिहत्तर	76	0
awa	74	चौहत्तर	74	1
awa	75	पचहत्तर	70	0
awa	76	छिहत्तर	73	0
awa	77	सतहत्तर	70	0
awa	78	अठहत्तर	72	0
awa	79	उन्यासी	89	0
awa	80	अस्सी	82	0
awa	81	इक्यासी	81	1
awa	82	बयासी	82	1
awa	83	तिरासी	83	1
awa	84	चौरासी	84	1
awa	85	पचासी	80	0
awa	86	छियासी	86	1
awa	87	सतासी	87	1
awa	88	अठासी	88	1
awa	89	नवासी	82	0
awa	90	नब्बे	06	0
awa	91	इक्यानवे	91	1
awa	92	बानवे	92	1
awa	93	तिरानवे	93	1
awa	94	चौरानवे	94	1
awa	95	पचानवे	95	1
awa	96	छियानवे	96	1
awa	97	सतानवे	97	1
awa	98	अट्ठानवे	98	1
awa	99	निन्यानवे	91	0
aze_az	01	bir	01	1
aze_az	02	iki	02	1
aze_az	03	üç	03	1
aze_az	04	dörd	04	1
aze_az	05	beş	05	1
aze_az	06	altı	66	0
aze_az	07	yeddi	07	1
aze_az	08	səkkiz	88	0
aze_az	09	doqquz	09	1
aze_az	10	on	10	1
aze_az	11	onbir	11	1
aze_az	12	oniki	12	1
aze_az	13	onüç	13	1
aze_az	14	ondörd	14	1
aze_az	15	onbeş	15	1
aze_az	16	onaltı	16	1
aze_az	17	onyeddi	17	1
aze_az	18	onsəkkiz	18	1
aze_az	19	ondoqquz	19	1
aze_az	20	iyirmi	20	1
aze_az	21	iyirmibir	21	1
aze_az	22	iyirmiiki	22	1
aze_az	23	iyirmiüç	23	1
aze_az	24	iyirmidörd	24	1
aze_az	25	iyirmibeş	25	1
aze_az	26	iyirmialtı	26	1
aze_az	27	iyirmiyeddi	27	1
aze_az	28	iyirmisəkkiz	28	1
aze_az	29	iyirmidoqquz	29	1
aze_az	30	otuz	30	1
aze_az	31	otuzbir	31	1
aze_az	32	otuziki	32	1
aze_az	33	otuzüç	33	1
aze_az	34	otuzdörd	34	1
aze_az	35	otuzbeş	35	1
aze_az	36	otuzaltı	36	1
aze_az	37	otuzyeddi	37	1
aze_az	38	otuzsəkkiz	38	1
aze_az	39	otuzdoqquz	39	1
aze_az	40	qırx	40	1
aze_az	41	qırxbir	41	1
aze_az	42	qırxiki	42	1
aze_az	43	qırxüç	43	1
aze_az	44	qırxdörd	44	1
aze_az	45	qırxbeş	45	1
aze_az	46	qırxaltı	46	1
aze_az	47	qırxyeddi	47	1
aze_az	48	qırxsəkkiz	48	1
aze_az	49	qırxdoqquz	49	1
aze_az	50	əlli	50	1
aze_az	51	əllibir	51	1
aze_az	52	əlliiki	52	1
aze_az	53	əlliüç	53	1
aze_az	54	əllidörd	54	1
aze_az	55	əllibeş	55	1
aze_az	56	əllialtı	56	1
aze_az	57	əlliyeddi	57	1
aze_az	58	əllisəkkiz	58	1
aze_az	59	əllidoqquz	59	1
aze_az	60	altmış	66	0
aze_az	61	altmışbir	61	1
aze_az	62	altmışiki	62	1
aze_az	63	altmışüç	63	1
aze_az	64	altmışdörd	64	1
aze_az	65	altmışbeş	65	1
aze_az	66	altmışaltı	66	1
aze_az	67	altmışyeddi	67	1
aze_az	68	altmışsəkkiz	68	1
aze_az	69	altmışdoqquz	69	1
aze_az	70	yetmiş	70	1
aze_az	71	yetmişbir	71	1
aze_az	72	yetmişiki	72	1
aze_az	73	yetmişüç	73	1
aze_az	74	yetmişdörd	74	1
aze_az	75	yetmişbeş	75	1
aze_az	76	yetmişaltı	76	1
aze_az	77	yetmişyeddi	77	1
aze_az	78	yetmişsəkkiz	78	1
aze_az	79	yetmişdoqquz	79	1
aze_az	80	səksən	80	1
aze_az	81	səksənbir	81	1
aze_az	82	səksəniki	82	1
aze_az	83	səksənüç	83	1
aze_az	84	səksəndörd	84	1
aze_az	85	səksənbeş	85	1
aze_az	86	səksənaltı	86	1
aze_az	87	səksənyeddi	87	1
aze_az	88	səksənsəkkiz	88	1
aze_az	89	səksəndoqquz	89	1
aze_az	90	doxsan	90	1
aze_az	91	doxsanbir	91	1
aze_az	92	doxsaniki	92	1
aze_az	93	doxsanüç	93	1
aze_az	94	doxsandörd	94	1
aze_az	95	doxsanbeş	95	1
aze_az	96	doxsanaltı	96	1
aze_az	97	doxsanyeddi	97	1
aze_az	98	doxsansəkkiz	98	1
aze_az	99	doxsandoqquz	99	1
aze_ir	01	بیر	01	1
aze_ir	02	ایکی	02	1
aze_ir	03	اوچ	13	0
aze_ir	04	دورد	04	1
aze_ir	05	بش	05	1
aze_ir	06	التی	66	0
aze_ir	07	یددی	07	1
aze_ir	08	سککیز	08	1
aze_ir	09	دوققوز	09	1
aze_ir	10	اون	10	1
aze_ir	11	اونبیر	11	1
aze_ir	12	اونایکی	12	1
aze_ir	13	اوناوچ	13	1
aze_ir	14	اوندورد	14	1
aze_ir	15	اونبش	15	1
aze_ir	16	اونالتی	16	1
aze_ir	17	اونیددی	17	1
aze_ir	18	اونسککیز	18	1
aze_ir	19	اوندوققوز	19	1
aze_ir	20	ایرمی	20	1
aze_ir	21	ایرمیبیر	21	1
aze_ir	22	ایرمیایکی	22	1
aze_ir	23	ایرمیاوچ	23	1
aze_ir	24	ایرمیدورد	24	1
aze_ir	25	ایرمیبش	25	1
aze_ir	26	ایرمیالتی	26	1
aze_ir	27	ایرمییددی	27	1
aze_ir	28	ایرمیسککیز	28	1
aze_ir	29	ایرمیدوققوز	29	1
aze_ir	30	اتوز	30	1
aze_ir	31	اتوزبیر	31	1
aze_ir	32	اتوزایکی	32	1
aze_ir	33	اتوزاوچ	33	1
aze_ir	34	اتوزدورد	34	1
aze_ir	35	اتوزبش	35	1
aze_ir	36	اتوزالتی	36	1
aze_ir	37	اتوزیددی	37	1
aze_ir	38	اتوزسککیز	38	1
aze_ir	39	اتوزدوققوز	39	1
aze_ir	40	قیرخ	40	1
aze_ir	41	قیرخبیر	41	1
aze_ir	42	قیرخایکی	42	1
aze_ir	43	قیرخاوچ	43	1
aze_ir	44	قیرخدورد	44	1
aze_ir	45	قیرخبش	45	1
aze_ir	46	قیرخالتی	46	1
aze_ir	47	قیرخیددی	47	1
aze_ir	48	قیرخسککیز	48	1
aze_ir	49	قیرخدوققوز	49	1
aze_ir	50	اللی	50	1
aze_ir	51	اللیبیر	51	1
aze_ir	52	اللیایکی	52	1
aze_ir	53	اللیاوچ	53	1
aze_ir	54	اللیدورد	54	1
aze_ir	55	اللیبش	55	1
aze_ir	56	اللیالتی	56	1
aze_ir	57	اللییددی	57	1
aze_ir	58	اللیسککیز	58	1
aze_ir	59	اللیدوققوز	59	1
aze_ir	60	التمیش	60	1
aze_ir	61	التمیشبیر	61	1
aze_ir	62	التمیشایکی	62	1
aze_ir	63	التمیشاوچ	63	1
aze_ir	64	التمیشدورد	64	1
aze_ir	65	التمیشبش	65	1
aze_ir	66	التمیشالتی	66	1
aze_ir	67	التمیشیددی	67	1
aze_ir	68	التمیشسککیز	68	1
aze_ir	69	التمیشدوققوز	69	1
aze_ir	70	یتمیش	70	1
aze_ir	71	یتمیشبیر	71	1
aze_ir	72	یتمیشایکی	72	1
aze_ir	73	یتمیشاوچ	73	1
aze_ir	74	یتمیشدورد	74	1
aze_ir	75	یتمیشبش	75	1
aze_ir	76	یتمیشالتی	76	1
aze_ir	77	یتمیشیددی	77	1
aze_ir	78	یتمیشسککیز	78	1
aze_ir	79	یتمیشدوققوز	79	1
aze_ir	80	هشتاد	80	1
aze_ir	81	هشتادبیر	81	1
aze_ir	82	هشتادایکی	82	1
aze_ir	83	هشتاداوچ	83	1
aze_ir	84	هشتاددورد	84	1
aze_ir	85	هشتادبش	85	1
aze_ir	86	هشتادالتی	86	1
aze_ir	87	هشتادیددی	87	1
aze_ir	88	هشتادسککیز	88	1
aze_ir	89	هشتاددوققوز	89	1
aze_ir	90	دوخسان	90	1
aze_ir	91	دوخسانبیر	91	1
aze_ir	92	دوخسانایکی	92	1
aze_ir	93	دوخساناوچ	93	1
aze_ir	94	دوخساندورد	94	1
aze_ir	95	دوخسانبش	95	1
aze_ir	96	دوخسانالتی	96	1
aze_ir	97	دوخسانیددی	97	1
aze_ir	98	دوخسانسککیز	98	1
aze_ir	99	دوخساندوققوز	99	1
bam	01	kelen	01	1
bam	02	fila	02	1
bam	03	saba	00	0
bam	04	naani	04	1
bam	05	duuru	00	0
bam	06	wɔɔrɔ	06	1
bam	07	wolonwula	07	1
bam	08	segin	00	0
bam	09	kɔnɔntɔn	09	1
bam	10	tan	10	1
bam	11	tannikelen	11	1
bam	12	tannifila	12	1
bam	13	tannisaba	13	1
bam	14	tanninaani	14	1
bam	15	tanniduuru	15	1
bam	16	tanniwɔɔrɔ	16	1
bam	17	tanniwolonwula	17	1
bam	18	tannisegin	18	1
bam	19	tannikɔnɔntɔn	19	1
bam	20	mugan	20	1
bam	21	mugannikelen	21	1
bam	22	mugannifila	22	1
bam	23	mugannisaba	23	1
bam	24	muganninaani	24	1
bam	25	muganniduuru	25	1
bam	26	muganniwɔɔrɔ	26	1
bam	27	muganniwolonwula	27	1
bam	28	mugannisegin	28	1
bam	29	mugannikɔnɔntɔn	29	1
bam	30	bisaba	33	0
bam	31	bisabanikelen	31	1
bam	32	bisabanifila	32	1
bam	33	bisabanisaba	33	1
bam	34	bisabaninaani	34	1
bam	35	bisabaniduuru	35	1
bam	36	bisabaniwɔɔrɔ	36	1
bam	37	bisabaniwolonwula	37	1
bam	38	bisabanisegin	38	1
bam	39	bisabanikɔnɔntɔn	39	1
bam	40	binaani	44	0
bam	41	binaaninikelen	41	1
bam	42	binaaninifila	42	1
bam	43	binaaninisaba	43	1
bam	44	binaanininaani	44	1
bam	45	binaaniniduuru	45	1
bam	46	binaaniniwɔɔrɔ	46	1
bam	47	binaaniniwolonwula	47	1
bam	48	binaaninisegin	48	1
bam	49	binaaninikɔnɔntɔn	49	1
bam	50	biduuru	55	0
bam	51	biduurunikelen	51	1
bam	52	biduurunifila	52	1
bam	53	biduurunisaba	53	1
bam	54	biduuruninaani	54	1
bam	55	biduuruniduuru	55	1
bam	56	biduuruniwɔɔrɔ	56	1
bam	57	biduuruniwolonwula	57	1
bam	58	biduurunisegin	58	1
bam	59	biduurunikɔnɔntɔn	59	1
bam	60	biwɔɔrɔ	66	0
bam	61	biwɔɔrɔnikelen	61	1
bam	62	biwɔɔrɔnifila	62	1
bam	63	biwɔɔrɔnisaba	63	1
bam	64	biwɔɔrɔninaani	64	1
bam	65	biwɔɔrɔniduuru	65	1
bam	66	biwɔɔrɔniwɔɔrɔ	66	1
bam	67	biwɔɔrɔniwolonwula	67	1
bam	68	biwɔɔrɔnisegin	68	1
bam	69	biwɔɔrɔnikɔnɔntɔn	69	1
bam	70	biwolonwula	77	0
bam	71	biwolonwulanikelen	71	1
bam	72	biwolonwulanifila	72	1
bam	73	biwolonwulanisaba	73	1
bam	74	biwolonwulaninaani	74	1
bam	75	biwolonwulaniduuru	75	1
bam	76	biwolonwulaniwɔɔrɔ	77	0
bam	77	biwolonwulaniwolonwula	77	1
bam	78	biwolonwulanisegin	78	1
bam	79	biwolonwulanikɔnɔntɔn	79	1
bam	80	bisegin	88	0
bam	81	biseginnikelen	81	1
bam	82	biseginnifila	82	1
bam	83	biseginnisaba	83	1
bam	84	biseginninaani	84	1
bam	85	biseginniduuru	85	1
bam	86	biseginniwɔɔrɔ	86	1
bam	87	biseginniwolonwula	87	1
bam	88	biseginnisegin	88	1
bam	89	biseginnikɔnɔntɔn	89	1
bam	90	bikɔnɔntɔn	99	0
bam	91	bikɔnɔntɔnnikelen	91	1
bam	92	bikɔnɔntɔnnifila	92	1
bam	93	bikɔnɔntɔnnisaba	93	1
bam	94	bikɔnɔntɔnninaani	94	1
bam	95	bikɔnɔntɔnniduuru	95	1
bam	96	bikɔnɔntɔnniwɔɔrɔ	96	1
bam	97	bikɔnɔntɔnniwolonwula	97	1
bam	98	bikɔnɔntɔnnisegin	98	1
bam	99	bikɔnɔntɔnnikɔnɔntɔn	99	1
ban	01	besik	01	1
ban	02	dua	02	1
ban	03	telu	03	1
ban	04	papat	04	1
ban	05	lima	05	1
ban	06	nem	06	1
ban	07	pitu	07	1
ban	08	kutus	18	0
ban	09	sanga	09	1
ban	10	dasa	00	0
ban	11	solas	15	0
ban	12	roras	11	0
ban	13	telulas	13	1
ban	14	patbelas	14	1
ban	15	limolas	11	0
ban	16	nemlas	16	1
ban	17	pitulas	17	1
ban	18	pelekutus	08	0
ban	19	sangolas	19	1
ban	20	duangdasa	40	0
ban	21	selikur	28	0
ban	22	dualikur	22	1
ban	23	telulikur	23	1
ban	24	patlikur	24	1
ban	25	selae	01	0
ban	26	nemlikur	26	1
ban	27	pitulikur	27	1
ban	28	ululikur	23	0
ban	29	sangalikur	29	1
ban	30	telungdasa	30	1
ban	31	telungdasabesik	31	1
ban	32	telungdasadua	32	1
ban	33	telungdasatelu	33	1
ban	34	telungdasapapat	34	1
ban	35	telungdasalima	35	1
ban	36	telungdasanem	36	1
ban	37	telungdasapitu	37	1
ban	38	telungdasakutus	38	1
ban	39	telungdasasanga	39	1
ban	40	petangdasa	40	1
ban	41	petangdasabesik	41	1
ban	42	petangdasadua	42	1
ban	43	petangdasatelu	43	1
ban	44	petangdasapapat	44	1
ban	45	petangdasalima	45	1
ban	46	petangdasanem	46	1
ban	47	petangdasapitu	47	1
ban	48	petangdasakutus	48	1
ban	49	petangdasasanga	49	1
ban	50	seket	55	0
ban	51	seketbesik	51	1
ban	52	seketdua	52	1
ban	53	sekettelu	53	1
ban	54	seketpapat	54	1
ban	55	seketlima	55	1
ban	56	seketnem	56	1
ban	57	seketpitu	57	1
ban	58	seketkutus	58	1
ban	59	seketsanga	59	1
ban	60	nemdasa	60	1
ban	61	nemdasabesik	61	1
ban	62	nemdasadua	62	1
ban	63	nemdasatelu	63	1
ban	64	nemdasapapat	64	1
ban	65	nemdasalima	65	1
ban	66	nemdasanem	66	1
ban	67	nemdasapitu	67	1
ban	68	nemdasakutus	68	1
ban	69	nemdasasanga	69	1
ban	70	pitungdasa	70	1
ban	71	pitungdasabesik	71	1
ban	72	pitungdasadua	72	1
ban	73	pitungdasatelu	73	1
ban	74	pitungdasapapat	74	1
ban	75	pitungdasalima	75	1
ban	76	pitungdasanem	76	1
ban	77	pitungdasapitu	77	1
ban	78	pitungdasakutus	78	1
ban	79	pitungdasasanga	79	1
ban	80	ulungdasa	80	1
ban	81	ulungdasabesik	81	1
ban	82	ulungdasadua	82	1
ban	83	ulungdasatelu	83	1
ban	84	ulungdasapapat	84	1
ban	85	ulungdasalima	85	1
ban	86	ulungdasanem	86	1
ban	87	ulungdasapitu	87	1
ban	88	ulungdasakutus	88	1
ban	89	ulungdasasanga	89	1
ban	90	sangadasa	90	1
ban	91	sangadasabesik	91	1
ban	92	sangadasadua	92	1
ban	93	sangadasatelu	93	1
ban	94	sangadasapapat	94	1
ban	95	sangadasalima	95	1
ban	96	sangadasanem	96	1
ban	97	sangadasapitu	97	1
ban	98	sangadasakutus	98	1
ban	99	sangadasasanga	99	1
bar	01	oans	01	1
bar	02	zwoa	02	1
bar	03	drei	03	1
bar	04	vier	04	1
bar	05	fünf	05	1
bar	06	sechs	06	1
bar	07	siem	07	1
bar	08	ocht	08	1
bar	09	nein	09	1
bar	10	zehn	10	1
bar	11	eife	00	0
bar	12	zweif	00	0
bar	13	dreizehn	13	1
bar	14	vierzehn	14	1
bar	15	fünfzehn	15	1
bar	16	sechzehn	16	1
bar	17	siebzehn	10	0
bar	18	ochtzehn	18	1
bar	19	neinzehn	19	1
bar	20	zwoanzge	22	0
bar	21	oanazwoanzge	21	1
bar	22	zwoarazwoanzge	22	1
bar	23	dreiazwoanzge	23	1
bar	24	vierazwoanzge	24	1
bar	25	fünfazwoanzge	25	1
bar	26	sechsazwoanzge	26	1
bar	27	siemazwoanzge	27	1
bar	28	ochtazwoanzge	28	1
bar	29	neinazwoanzge	29	1
bar	30	dreißge	33	0
bar	31	oanadreißge	31	1
bar	32	zwoaradreißge	32	1
bar	33	dreiadreißge	33	1
bar	34	vieradreißge	34	1
bar	35	fünfadreißge	35	1
bar	36	sechsadreißge	36	1
bar	37	siemadreißge	37	1
bar	38	ochtadreißge	38	1
bar	39	neinadreißge	39	1
bar	40	vierzig	44	0
bar	41	oanavierzig	41	1
bar	42	zwoaravierzig	42	1
bar	43	dreiavierzig	43	1
bar	44	vieravierzig	44	1
bar	45	fünfavierzig	45	1
bar	46	sechsavierzig	46	1
bar	47	siemavierzig	47	1
bar	48	ochtavierzig	48	1
bar	49	neinavierzig	49	1
bar	50	fuchzig	50	1
bar	51	oanafuchzig	51	1
bar	52	zwoarafuchzig	52	1
bar	53	dreiafuchzig	53	1
bar	54	vierafuchzig	54	1
bar	55	fünfafuchzig	55	1
bar	56	sechsafuchzig	56	1
bar	57	siemafuchzig	57	1
bar	58	ochtafuchzig	58	1
bar	59	neinafuchzig	59	1
bar	60	sechzig	66	0
bar	61	oanasechzig	61	1
bar	62	zwoarasechzig	62	1
bar	63	dreiasechzig	63	1
bar	64	vierasechzig	64	1
bar	65	fünfasechzig	65	1
bar	66	sechsasechzig	66	1
bar	67	siemasechzig	67	1
bar	68	ochtasechzig	68	1
bar	69	neinasechzig	69	1
bar	70	siebzig	77	0
bar	71	oanasiebzig	71	1
bar	72	zwoarasiebzig	72	1
bar	73	dreiasiebzig	73	1
bar	74	vierasiebzig	74	1
bar	75	fünfasiebzig	75	1
bar	76	sechsasiebzig	76	1
bar	77	siemasiebzig	77	1
bar	78	ochtasiebzig	78	1
bar	79	neinasiebzig	79	1
bar	80	ochzig	88	0
bar	81	oanadochzig	81	1
bar	82	zwoaradochzig	82	1
bar	83	dreiadochzig	83	1
bar	84	vieradochzig	84	1
bar	85	fünfadochzig	85	1
bar	86	sechsadochzig	86	1
bar	87	siemadochzig	87	1
bar	88	ochtadochzig	88	1
bar	89	neinadochzig	89	1
bar	90	neinzig	99	0
bar	91	oananeinzig	91	1
bar	92	zwoaraneinzig	92	1
bar	93	dreianeinzig	93	1
bar	94	vieraneinzig	94	1
bar	95	fünfaneinzig	95	1
bar	96	sechsaneinzig	96	1
bar	97	siemaneinzig	97	1
bar	98	ochtaneinzig	98	1
bar	99	neinaneinzig	99	1
bbc	01	sada	01	1
bbc	02	dua	02	1
bbc	03	tolu	00	0
bbc	04	opat	04	1
bbc	05	lima	05	1
bbc	06	onom	06	1
bbc	07	pitu	07	1
bbc	08	walu	00	0
bbc	09	sia	09	1
bbc	10	pulu	10	1
bbc	11	pulusada	11	1
bbc	12	puludua	12	1
bbc	13	pulutolu	13	1
bbc	14	puluopat	14	1
bbc	15	pululima	15	1
bbc	16	puluonom	16	1
bbc	17	pulupitu	17	1
bbc	18	puluwalu	18	1
bbc	19	pulusia	19	1
bbc	20	duapulu	20	1
bbc	21	duapulusada	21	1
bbc	22	duapuludua	22	1
bbc	23	duapulutolu	23	1
bbc	24	duapuluopat	24	1
bbc	25	duapululima	25	1
bbc	26	duapuluonom	26	1
bbc	27	duapulupitu	27	1
bbc	28	duapuluwalu	28	1
bbc	29	duapulusia	29	1
bbc	30	tolupulu	33	0
bbc	31	tolupulusada	31	1
bbc	32	tolupuludua	32	1
bbc	33	tolupulutolu	33	1
bbc	34	tolupuluopat	34	1
bbc	35	tolupululima	35	1
bbc	36	tolupuluonom	36	1
bbc	37	tolupulupitu	37	1
bbc	38	tolupuluwalu	38	1
bbc	39	tolupulusia	39	1
bbc	40	opatpulu	40	1
bbc	41	opatpulusada	41	1
bbc	42	opatpuludua	42	1
bbc	43	opatpulutolu	43	1
bbc	44	opatpuluopat	44	1
bbc	45	opatpululima	45	1
bbc	46	opatpuluonom	46	1
bbc	47	opatpulupitu	47	1
bbc	48	opatpuluwalu	48	1
bbc	49	opatpulusia	49	1
bbc	50	limapulu	50	1
bbc	51	limapulusada	51	1
bbc	52	limapuludua	52	1
bbc	53	limapulutolu	53	1
bbc	54	limapuluopat	54	1
bbc	55	limapululima	55	1
bbc	56	limapuluonom	56	1
bbc	57	limapulupitu	57	1
bbc	58	limapuluwalu	58	1
bbc	59	limapulusia	59	1
bbc	60	onompulu	60	1
bbc	61	onompulusada	61	1
bbc	62	onompuludua	62	1
bbc	63	onompulutolu	63	1
bbc	64	onompuluopat	64	1
bbc	65	onompululima	65	1
bbc	66	onompuluonom	66	1
bbc	67	onompulupitu	67	1
bbc	68	onompuluwalu	68	1
bbc	69	onompulusia	69	1
bbc	70	pitupulu	70	1
bbc	71	pitupulusada	71	1
bbc	72	pitupuludua	72	1
bbc	73	pitupulutolu	73	1
bbc	74	pitupuluopat	74	1
bbc	75	pitupululima	75	1
bbc	76	pitupuluonom	76	1
bbc	77	pitupulupitu	77	1
bbc	78	pitupuluwalu	78	1
bbc	79	pitupulusia	79	1
bbc	80	walupulu	88	0
bbc	81	walupulusada	81	1
bbc	82	walupuludua	82	1
bbc	83	walupulutolu	83	1
bbc	84	walupuluopat	84	1
bbc	85	walupululima	85	1
bbc	86	walupuluonom	86	1
bbc	87	walupulupitu	87	1
bbc	88	walupuluwalu	88	1
bbc	89	walupulusia	89	1
bbc	90	siapulu	90	1
bbc	91	siapulusada	91	1
bbc	92	siapuludua	92	1
bbc	93	siapulutolu	93	1
bbc	94	siapuluopat	94	1
bbc	95	siapululima	95	1
bbc	96	siapuluonom	96	1
bbc	97	siapulupitu	97	1
bbc	98	siapuluwalu	98	1
bbc	99	siapulusia	99	1
bel	01	адзін	01	1
bel	02	два	02	1
bel	03	тры	03	1
bel	04	чатыры	04	1
bel	05	пяць	05	1
bel	06	шэсць	06	1
bel	07	сем	07	1
bel	08	восем	08	1
bel	09	дзевяць	09	1
bel	10	дзесяць	05	0
bel	11	адзінаццаць	11	1
bel	12	дванаццаць	15	0
bel	13	трынаццаць	15	0
bel	14	чатырнаццаць	14	1
bel	15	пятнаццаць	16	0
bel	16	шаснаццаць	15	0
bel	17	семнаццаць	18	0
bel	18	васемнаццаць	17	0
bel	19	дзевятнаццаць	19	1
bel	20	дваццаци	22	0
bel	21	дваццациадзін	21	1
bel	22	дваццацидва	22	1
bel	23	дваццацитры	23	1
bel	24	дваццацичатыры	24	1
bel	25	дваццаципяць	25	1
bel	26	дваццацишэсць	26	1
bel	27	дваццацисем	27	1
bel	28	дваццацивосем	28	1
bel	29	дваццацидзевяць	29	1
bel	30	трыццаци	33	0
bel	31	трыццациадзін	31	1
bel	32	трыццацидва	32	1
bel	33	трыццацитры	33	1
bel	34	трыццацичатыры	34	1
bel	35	трыццаципяць	35	1
bel	36	трыццацишэсць	36	1
bel	37	трыццацисем	37	1
bel	38	трыццацивосем	38	1
bel	39	трыццацидзевяць	39	1
bel	40	сорак	40	1
bel	41	соракадзін	41	1
bel	42	соракдва	42	1
bel	43	сорактры	43	1
bel	44	соракчатыры	44	1
bel	45	соракпяць	45	1
bel	46	соракшэсць	46	1
bel	47	сораксем	47	1
bel	48	сораквосем	48	1
bel	49	соракдзевяць	49	1
bel	50	пяцьдзесят	50	1
bel	51	пяцьдзесятадзін	51	1
bel	52	пяцьдзесятдва	52	1
bel	53	пяцьдзесяттры	53	1
bel	54	пяцьдзесятчатыры	54	1
bel	55	пяцьдзесятпяць	55	1
bel	56	пяцьдзесятшэсць	56	1
bel	57	пяцьдзесятсем	57	1
bel	58	пяцьдзесятвосем	58	1
bel	59	пяцьдзесятдзевяць	59	1
bel	60	шэсцьдзесят	60	1
bel	61	шэсцьдзесятадзін	61	1
bel	62	шэсцьдзесятдва	62	1
bel	63	шэсцьдзесяттры	63	1
bel	64	шэсцьдзесятчатыры	64	1
bel	65	шэсцьдзесятпяць	66	0
bel	66	шэсцьдзесятшэсць	66	1
bel	67	шэсцьдзесятсем	67	1
bel	68	шэсцьдзесятвосем	68	1
bel	69	шэсцьдзесятдзевяць	69	1
bel	70	семдзесят	70	1
bel	71	семдзесятадзін	71	1
bel	72	семдзесятдва	72	1
bel	73	семдзесяттры	73	1
bel	74	семдзесятчатыры	74	1
bel	75	семдзесятпяць	75	1
bel	76	семдзесятшэсць	76	1
bel	77	семдзесятсем	77	1
bel	78	семдзесятвосем	88	0
bel	79	семдзесятдзевяць	79	1
bel	80	восемдзесят	80	1
bel	81	восемдзесятадзін	81	1
bel	82	восемдзесятдва	82	1
bel	83	восемдзесяттры	83	1
bel	84	восемдзесятчатыры	84	1
bel	85	восемдзесятпяць	85	1
bel	86	восемдзесятшэсць	86	1
bel	87	восемдзесятсем	88	0
bel	88	восемдзесятвосем	88	1
bel	89	восемдзесятдзевяць	89	1
bel	90	дзевяноста	99	0
bel	91	дзевяностаадзін	91	1
bel	92	дзевяностадва	92	1
bel	93	дзевяностатры	93	1
bel	94	дзевяностачатыры	94	1
bel	95	дзевяностапяць	99	0
bel	96	дзевяносташэсць	96	1
bel	97	дзевяностасем	98	0
bel	98	дзевяноставосем	98	1
bel	99	дзевяностадзевяць	99	1
ben	01	এক	21	0
ben	02	দুই	00	0
ben	03	তিন	03	1
ben	04	চার	00	0
ben	05	পাঁচ	00	0
ben	06	ছয়	00	0
ben	07	সাত	27	0
ben	08	আট	08	1
ben	09	নয়	06	0
ben	10	দশ	00	0
ben	11	এগারো	12	0
ben	12	বারো	12	1
ben	13	তেরো	13	1
ben	14	চৌদ্দ	04	0
ben	15	পনেরো	13	0
ben	16	ষোলো	00	0
ben	17	সতেরো	10	0
ben	18	আঠারো	18	1
ben	19	ঊনিশ	29	0
ben	20	বিশ	22	0
ben	21	একুশ	01	0
ben	22	বাইশ	02	0
ben	23	তেইশ	03	0
ben	24	চব্বিশ	20	0
ben	25	পঁচিশ	25	1
ben	26	ছাব্বিশ	24	0
ben	27	সাতাশ	07	0
ben	28	আঠাশ	10	0
ben	29	ঊনত্রিশ	39	0
ben	30	ত্রিশ	36	0
ben	31	একত্রিশ	31	1
ben	32	বত্রিশ	30	0
ben	33	তেত্রিশ	33	1
ben	34	চৌত্রিশ	30	0
ben	35	পঁয়ত্রিশ	35	1
ben	36	ছত্রিশ	30	0
ben	37	সাঁইত্রিশ	30	0
ben	38	আটত্রিশ	38	1
ben	39	ঊনচল্লিশ	49	0
ben	40	চল্লিশ	46	0
ben	41	একচল্লিশ	41	1
ben	42	বিয়াল্লিশ	46	0
ben	43	তেতাল্লিশ	43	1
ben	44	চুয়াল্লিশ	44	1
ben	45	পঁয়তাল্লিশ	45	1
ben	46	ছেচল্লিশ	40	0
ben	47	সাতচল্লিশ	47	1
ben	48	আটচল্লিশ	48	1
ben	49	ঊনপঞ্চাশ	50	0
ben	50	পঞ্চাশ	45	0
ben	51	একান্ন	51	1
